"Pred","Truth","Type","Convergence","sim","EM","OM"
18.2155057862918,17.28778,"R0","Converged",37,"Age","Growth_M (0,0)"
0.106973859630912,0.108,"M_F","Converged",37,"Age","Growth_M (0,0)"
0.106973859630912,0.108,"M_M","Converged",37,"Age","Growth_M (0,0)"
15.9650281872371,11.1481080247178,"Tier 3 HCR Catch","Converged",37,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",38,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",38,"Age","Growth_M (0,0)"
106.724639348824,105.431906230448,"Bmsy","Converged",38,"Age","Growth_M (0,0)"
0.152097186549257,0.152142410534649,"Fmsy","Converged",38,"Age","Growth_M (0,0)"
15.0538428904802,17.28778,"R0","Converged",38,"Age","Growth_M (0,0)"
0.106695233473456,0.108,"M_F","Converged",38,"Age","Growth_M (0,0)"
0.106695233473456,0.108,"M_M","Converged",38,"Age","Growth_M (0,0)"
8.14774699127382,9.60943358482653,"Tier 3 HCR Catch","Converged",38,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",39,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",39,"Age","Growth_M (0,0)"
92.5412642468265,105.431906230448,"Bmsy","Converged",39,"Age","Growth_M (0,0)"
0.153801779333468,0.152142410534649,"Fmsy","Converged",39,"Age","Growth_M (0,0)"
20.2189985855375,17.28778,"R0","Converged",39,"Age","Growth_M (0,0)"
0.117617524205729,0.108,"M_F","Converged",39,"Age","Growth_M (0,0)"
0.117617524205729,0.108,"M_M","Converged",39,"Age","Growth_M (0,0)"
20.0821020440242,14.1745093385523,"Tier 3 HCR Catch","Converged",39,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",40,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",40,"Age","Growth_M (0,0)"
150.463318288032,105.431906230448,"Bmsy","Converged",40,"Age","Growth_M (0,0)"
0.14171115437659,0.152142410534649,"Fmsy","Converged",40,"Age","Growth_M (0,0)"
12.8197034396996,17.28778,"R0","Converged",40,"Age","Growth_M (0,0)"
0.0841861708834389,0.108,"M_F","Converged",40,"Age","Growth_M (0,0)"
0.0841861708834389,0.108,"M_M","Converged",40,"Age","Growth_M (0,0)"
3.79049585787085,11.5454291212045,"Tier 3 HCR Catch","Converged",40,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",41,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",41,"Age","Growth_M (0,0)"
117.377408039847,105.431906230448,"Bmsy","Converged",41,"Age","Growth_M (0,0)"
0.148943136419662,0.152142410534649,"Fmsy","Converged",41,"Age","Growth_M (0,0)"
17.1597955048034,17.28778,"R0","Converged",41,"Age","Growth_M (0,0)"
0.100556154866406,0.108,"M_F","Converged",41,"Age","Growth_M (0,0)"
0.100556154866406,0.108,"M_M","Converged",41,"Age","Growth_M (0,0)"
26.0127679420433,33.7539655888237,"Tier 3 HCR Catch","Converged",41,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",42,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",42,"Age","Growth_M (0,0)"
