"Truth","Pred","Convergence","sim","EM","OM","Type","Years"
265.819200538993,260.454626370509,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",21
280.385204962284,272.426234047785,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",22
279.337752004282,269.69318787215,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",23
283.368748459215,271.991374775276,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",24
279.756455943977,266.575069820264,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",25
266.820481676236,251.170388184332,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",26
255.102226689373,238.175978119497,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",27
246.722294667819,227.62500507043,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",28
235.061845155372,214.604413577882,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",29
228.024907290469,204.14551417301,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",30
218.91906396303,192.986537806829,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",31
212.763070631747,183.10079338868,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",32
206.002253928548,173.143205134442,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",33
195.905245637942,161.553532372273,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",34
188.931255159728,152.051156271426,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",35
186.267731346121,146.807756191669,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",36
184.089633723703,141.691019286298,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",37
187.416165998395,140.194681701237,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",38
184.697551571424,133.547981551135,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",39
183.462950729946,127.026068231346,"Converged",154,"Age","Growth_M (0,0)","Total Biomass",40
159.226692278868,164.006468555608,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",1
158.09700694787,162.089125396764,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",2
156.685930096036,160.069333772024,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",3
156.25486578533,159.133162601958,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",4
157.25660249012,160.007894588623,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",5
159.334797988083,161.971486891691,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",6
161.863791536677,164.630192251315,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",7
163.543879410442,166.202019683954,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",8
163.194641713084,165.866064136001,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",9
160.61667416506,163.577444415362,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",10
155.528782680184,158.3339886592,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",11
148.205182216847,150.496023671942,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",12
139.564824302595,141.685858004885,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",13
130.564401183958,132.37092999289,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",14
121.799424146833,123.625607140489,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",15
112.945314303448,114.695230774013,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",16
104.435809187419,105.96113642431,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",17
96.9182948706142,98.0503674754285,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",18
90.9482060757957,91.6151839502055,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",19
85.8345689415274,86.1378888853132,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",20
80.7307789424238,80.3457806552265,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",21
76.1709186095434,75.2247813108653,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",22
72.7075067695697,71.2073242502403,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",23
71.3531264347607,69.403796708535,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",24
72.3313847877373,69.7867028671692,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",25
74.9780176492787,71.285984321806,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",26
77.8224616702338,73.2950690408828,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",27
79.2087403364673,73.7594553867235,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",28
78.3565741346961,72.125106131207,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",29
75.7187837179412,68.6019471531454,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",30
72.236309725756,64.4461885074438,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",31
68.9573679161257,60.0665278676064,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",32
66.4134305951993,56.3997117699414,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",33
64.5225034895157,53.7121331658098,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",34
62.9999607816278,51.2194763864091,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",35
61.5891550277041,48.90082190323,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",36
60.1362862062118,46.5281077227344,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",37
58.7203240484847,44.2317854723454,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",38
57.5003993358029,42.0345052806991,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",39
56.8807628514512,40.439681277285,"Converged",154,"Age","Growth_M (0,0)","Spawning Stock Biomass",40
18.0804377674678,16.4493289002971,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",1
55.5734884820348,58.3566981159343,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",2
10.9801656450243,12.2389011686426,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",3
16.1239318419447,17.2080088049595,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",4
39.1072380233754,39.4113408508159,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",5
13.9246591903083,13.8939142324265,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",6
9.93146459899716,9.8159728356828,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",7
16.6237043911167,17.136060157674,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",8
10.5454970085728,10.0964785913987,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",9
30.0920959119623,30.9189125611773,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",10
8.25441281851852,8.01771782227541,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",11
7.95461463447123,8.72740363934222,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",12
12.4532054999704,11.8803225873547,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",13
13.1347045664099,12.7438341192532,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",14
41.1937851353824,40.0046213942444,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",15
1.60819496010543,1.79079138028995,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",16
14.2000100509149,14.0271902553546,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",17
3.96358902597016,3.80328305554321,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",18
22.8998303435153,22.113557412508,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",19
9.84877466109277,9.58312919489677,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",20
31.4537530364225,28.9801514232239,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",21
39.6138098759209,38.3853034164354,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",22
8.57025932341926,8.18851639348705,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",23
17.612560274502,16.4303594303592,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",24
9.50948099462614,8.20594321161011,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",25
2.8604514912673,2.1862267843235,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",26
10.4271945169236,9.73945397065324,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",27
15.717437816677,14.0425110854671,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",28
8.98347224389647,8.10354688939667,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",29
13.6376195862136,10.5136241142886,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",30
8.05543560738938,6.81235203515429,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",31
11.0931476381423,8.93301994561057,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",32
8.72093109011456,7.14705372158547,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",33
3.88865225423103,2.84938660868705,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",34
8.78127738767524,6.31187143401441,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",35
13.0429306144649,10.3975417513145,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",36
10.7430331536717,7.91088787924097,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",37
15.6536739070101,10.6107060797629,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",38
4.76619185494223,1.90168724120156,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",39
7.92238048485844,2.90722691548646,"Converged",154,"Age","Growth_M (0,0)","Total Recruitment",40
0.0152142410534649,0.0150068339973206,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",1
0.0224209868156326,0.0215379380544349,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",2
0.0296277325778002,0.0291003802071387,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",3
0.0368344783399678,0.0348175364576362,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",4
0.0440412241021354,0.0429998579001078,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",5
0.051247969864303,0.0495758557237321,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",6
0.0584547156264706,0.0589948212986547,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",7
0.0656614613886382,0.0650547079509757,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",8
0.0728682071508058,0.0693595458549595,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",9
0.0800749529129734,0.0782543178491952,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",10
0.087281698675141,0.0872482602536313,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",11
0.0944884444373086,0.0917043054051147,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",12
0.101695190199476,0.0999934808304697,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",13
0.108901935961644,0.104360718313456,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",14
0.116108681723811,0.112071407171556,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",15
0.123315427485979,0.119983655733142,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",16
0.130522173248147,0.128024582263157,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",17
0.137728919010314,0.135261671239224,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",18
0.144935664772482,0.141259257387712,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",19
0.152142410534649,0.153649197068985,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",20
0.149099562323956,0.150531730269181,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",21
0.145448144471125,0.147672346605411,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",22
0.141796726618293,0.141739002902699,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",23
0.138145308765462,0.139043844154105,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",24
0.13449389091263,0.14376430999741,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",25
0.130842473059799,0.135316471120326,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",26
0.127191055206967,0.13467012485631,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",27
0.123539637354135,0.131431778453659,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",28
0.119888219501304,0.132076066270642,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",29
0.116236801648472,0.12802191201924,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",30
0.112585383795641,0.134264464939016,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",31
0.108933965942809,0.132979644806831,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",32
0.105282548089977,0.123278327920991,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",33
0.101631130237146,0.123211378370052,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",34
0.0979797123843143,0.119702226994702,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",35
0.0943282945314827,0.119093734296408,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",36
0.0906768766786511,0.117164820597811,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",37
0.0870254588258195,0.117812196966754,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",38
0.0833740409729879,0.112370573750041,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",39
0.0797226231201563,0.117763364393191,"Converged",154,"Age","Growth_M (0,0)","Total Fishing Mortality",40
502.892844052378,490.281923794413,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",1
491.942729109947,479.885327234555,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",2
478.274147871913,466.915155334265,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",3
474.36062962223,463.434042146214,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",4
459.033762398346,447.464968972649,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",5
460.169109197026,447.857896014422,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",6
444.972026332653,433.466399273972,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",7
428.353736159234,416.837751376883,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",8
416.861983978238,404.39808242083,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",9
407.706832624287,395.971463759032,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",10
392.92859339137,380.928572043744,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",11
373.953970135915,362.951803719785,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",12
361.785401942218,350.759460717091,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",13
344.926659574113,335.170426916647,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",14
325.281278865482,315.457709281058,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",15
298.492473916769,288.921344171581,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",16
273.602508631594,264.011957759865,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",17
252.620604541523,242.582572020074,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",18
227.703383354157,218.312895893103,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",19
215.320576709482,205.153468474704,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",20
194.551400578057,183.714171762704,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",21
180.644622034985,170.53165429784,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",22
173.049005781921,162.633887286715,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",23
179.971521138437,167.779124183536,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",24
182.921896135343,170.50811563582,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",25
199.692368041273,186.490685806033,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",26
201.755605242686,188.244058673229,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",27
227.567889470244,208.95324250364,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",28
239.833337948538,218.932745547166,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",29
273.242073905984,247.772813220713,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",30
292.21015977792,265.956056738312,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",31
305.888061419426,277.17062964423,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",32
309.50846215941,280.171483137833,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",33
359.027787270266,325.096918911795,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",34
373.015161866736,338.833756796139,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",35
425.380250602162,385.692953988821,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",36
436.226103147028,396.352875083415,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",37
435.680513637475,396.063651623347,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",38
445.163424002244,403.17637795457,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",39
455.074784725222,407.518498002679,"Converged",155,"Age","Growth_M (0,0)","Total Biomass",40
197.840558938079,192.598424956402,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",1
192.54490328366,188.413054955508,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",2
186.336410753295,182.963262700532,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",3
180.203943682995,177.440190237142,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",4
174.075096280882,171.128701557575,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",5
167.706734945002,164.58112677884,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",6
160.806771034524,157.571339733388,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",7
153.92997134614,150.791563086483,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",8
147.665026424715,144.14766978335,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",9
142.012786189509,138.709894333879,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",10
136.429883681667,132.736381108856,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",11
130.390784482318,127.108677332865,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",12
123.984468954376,120.767535595584,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",13
117.579138713639,114.636476094975,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",14
111.322373529815,108.533093185585,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",15
104.898077530225,102.081442148165,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",16
98.1573114787254,95.3244725218959,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",17
91.102656441415,88.2467807774795,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",18
83.5689853521453,80.935148872111,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",19
75.6473734484833,72.7192445845216,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",20
67.6191615971703,64.2074769888099,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",21
60.829033067458,57.3393318273229,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",22
55.6021737900299,52.0033975920233,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",23
51.9275810553401,48.2875349170809,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",24
49.4461237425664,45.9438823924651,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",25
48.2134602648945,44.6357936594871,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",26
48.3135736370126,44.6987941590374,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",27
50.3720681212207,46.3881976356269,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",28
54.0536897584728,49.4398181905878,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",29
59.03184070712,53.7348430920168,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",30
64.6108077336427,58.5706933999745,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",31
70.7576909906738,63.7825518657484,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",32
77.5275006646264,69.6676889409987,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",33
85.1775134269826,76.1624001966133,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",34
92.5974154607555,82.4964628003165,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",35
99.8228630308411,88.6553458309562,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",36
106.763161544214,95.0076895470995,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",37
114.729789358546,102.361566132752,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",38
124.378549231706,111.11621175799,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",39
134.355444071242,120.532223952464,"Converged",155,"Age","Growth_M (0,0)","Spawning Stock Biomass",40
17.378186822382,16.2202478839341,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",1
9.23483205539471,8.24024721376048,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",2
10.841349987162,10.6519642249519,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",3
26.8191953780496,25.7913220269226,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",4
9.88962398942294,9.0726509698861,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",5
33.7965808284806,32.5058967497232,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",6
7.75403015386407,8.19643080269353,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",7
10.4019262485659,8.78608613118004,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",8
20.1259819271391,19.1213824609041,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",9
22.4382342199722,21.9849237469683,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",10
13.539606818799,13.5555533130464,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",11
9.46830466671273,8.43454416147239,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",12
20.4361175014833,19.2958893151542,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",13
12.6667843236463,12.7564047451576,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",14
9.7350134457126,8.37136884940006,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",15
1.87669901242651,1.79942497115791,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",16
7.54008223090899,6.85725575381644,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",17
12.4413621665333,11.2539729200151,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",18
4.38332864630891,4.0796691080586,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",19
18.8462772324902,18.1747310253094,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",20
1.49980710219565,1.3485050730208,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",21
8.43013357945553,8.6706671040155,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",22
12.9137119537031,11.7296218315746,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",23
26.7371450198062,23.9574079513294,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",24
13.1002419470118,12.6885860644224,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",25
28.1962813891835,27.5985771803447,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",26
3.97180493107564,3.26666360384155,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",27
38.5778610703448,32.2970809326962,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",28
14.7341158874325,14.2084711524144,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",29
44.0119777606651,39.9113494824719,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",30
18.8329006008036,19.7461848849414,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",31
15.9233839632971,13.1632502186653,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",32
8.92963255673581,7.70578703746486,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",33
74.2246380855977,68.7353793080807,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",34
12.9768226258547,14.2486717554627,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",35
67.483112399239,61.1365491554025,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",36
3.45878126668718,3.49620181206887,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",37
3.11411656479368,2.66040772661462,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",38
29.4056708536445,25.8372886897584,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",39
32.0298062735991,23.6889029360491,"Converged",155,"Age","Growth_M (0,0)","Total Recruitment",40
0.0152142410534649,0.0156030233221816,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",1
0.0224209868156326,0.0234697194938725,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",2
0.0296277325778002,0.029607184275831,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",3
0.0368344783399678,0.0399573729689471,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",4
0.0440412241021354,0.0463209551351012,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",5
0.051247969864303,0.053027153253435,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",6
0.0584547156264706,0.0590021802798076,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",7
0.0656614613886382,0.070120570503781,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",8
0.0728682071508058,0.0733315172527673,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",9
0.0800749529129734,0.0858713172464129,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",10
0.087281698675141,0.0868502047666559,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",11
0.0944884444373086,0.0970389651130676,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",12
0.101695190199476,0.102575799091312,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",13
0.108901935961644,0.111266063963402,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",14
0.116108681723811,0.120869247394357,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",15
0.123315427485979,0.128248606445881,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",16
0.130522173248147,0.135708531044048,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",17
0.137728919010314,0.13994133703596,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",18
0.144935664772482,0.154535752241083,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",19
0.152142410534649,0.166605324613153,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",20
0.149099562323956,0.15837308469219,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",21
0.145448144471125,0.156457225972564,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",22
0.141796726618293,0.152687500000978,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",23
0.138145308765462,0.145889609954066,"Converged",155,"Age","Growth_M (0,0)","Total Fishing Mortality",24
